State_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,White,Black,Native_American,Asian,Hispanic,ALE,All_Death,Unhealthy_Days,Major_Depression,Recent_Drug_Use,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,MVA,Stroke,Suicide,Injury,,
26,Washtenaw,Michigan,MI,341847,482,32817,85120,227328,25639,264248,41705,1367,26664,10255,79,2634,5,66407,84238,56063,238267,69395,67002,50593,18460,86829,63242,517215,159984,28715,196904,26322,50935,,
26,Wayne,Michigan,MI,1998217,3254,329706,575486,1188939,195825,1073043,839251,7993,45959,87922,73,20064,7,2146864,2436366,557503,1566602,583479,605460,525531,195825,601463,433613,5311261,1298841,249777,1083034,205816,407636,,
26,Wexford,Michigan,MI,31876,56,3602,8001,19157,4048,31143,96,191,159,383,76,284,7,574,639,8224,0,7363,0,8607,1944,6280,5929,59130,15109,7682,18329,3793,7331,,
27,Aitkin,Minnesota,MN,16174,9,1747,3105,9154,3364,15673,49,340,32,97,78,127,5,153,137,2183,0,0,0,3170,1407,3542,2782,27900,9397,4690,9025,2022,4529,,
27,Anoka,Minnesota,MN,323996,765,17172,88775,208977,23328,293864,10044,2592,11340,7776,79,2366,6,55679,56745,55079,257577,79703,65447,77435,18468,90719,66095,331772,193102,39852,146770,28836,91691,,
27,Becker,Minnesota,MN,31868,24,3537,7680,19025,4462,28617,127,2390,159,319,77,268,6,562,554,6915,24283,9497,0,7425,2135,4015,6469,51148,14978,10038,19312,3920,8541,,
27,Beltrami,Minnesota,MN,42871,17,6516,11790,25937,4373,33096,214,8531,386,514,77,365,6,978,1165,9775,33782,9903,9646,15219,2444,7159,7460,55261,23622,12132,21221,6045,8789,,
27,Benton,Minnesota,MN,38505,94,2811,9665,24836,3350,36734,539,231,616,501,77,344,5,809,858,6546,33422,11667,8548,6122,924,11397,6084,71273,17597,8818,32498,3234,8240,,
27,Big Stone,Minnesota,MN,5481,11,554,1195,2976,1096,5415,11,27,22,27,79,48,0,17,16,0,0,0,0,0,0,1557,1957,12272,2620,1502,3650,0,658,,
27,Blue Earth,Minnesota,MN,58030,77,5977,13463,37661,5571,54838,1219,174,1335,1045,79,431,6,1899,2360,8937,45554,13463,14043,12302,3192,16016,9749,73698,20833,5513,32149,4991,8008,,
27,Brown,Minnesota,MN,26534,43,1884,6182,15655,3768,26242,80,27,133,663,80,185,5,395,410,4750,21307,6899,0,7376,2653,4245,5413,32796,7536,3821,10640,0,3741,,
27,Carlton,Minnesota,MN,34026,40,2756,7792,21266,4185,31236,408,1837,136,340,78,279,7,651,656,5002,25520,6771,0,9493,2586,9391,3845,44268,16026,7043,21504,5444,6669,,
27,Carver,Minnesota,MN,84864,238,3395,24186,54398,5262,81045,934,170,2037,2801,81,520,5,3763,3947,10693,65939,18670,13748,12645,1952,17058,16803,79687,25035,12899,38868,5431,11796,,
27,Cass,Minnesota,MN,28910,14,3382,6418,17173,4597,25325,58,3122,87,318,76,247,5,474,459,5435,21740,7748,9887,6418,2197,4799,6505,41573,14021,9396,13674,4568,9164,,
27,Chippewa,Minnesota,MN,12802,22,1088,3021,7361,1895,12559,26,115,51,486,79,91,4,91,87,0,0,0,0,0,1011,2714,2727,16105,5172,2983,7092,1037,2676,,
27,Chisago,Minnesota,MN,49400,118,2717,13239,31517,3952,47473,543,296,692,790,78,427,5,1304,1358,8546,42138,12152,11164,12992,2569,13140,10522,59132,24947,10127,27466,6224,11411,,
27,Clay,Minnesota,MN,53838,52,5330,13729,33433,5330,51361,377,861,646,1723,79,398,5,1588,1966,11037,43932,12114,11414,11091,2100,10498,9475,72574,23258,8668,27565,6676,10122,,
27,Clearwater,Minnesota,MN,8476,9,1093,2060,4967,1212,7569,25,754,25,76,77,77,5,40,39,0,0,0,0,0,339,2755,1543,15901,5204,3755,5730,1916,2661,,
27,Cook,Minnesota,MN,5367,4,381,966,3424,832,4873,21,381,21,59,78,35,0,17,15,0,0,0,0,0,0,0,0,5920,2045,1471,2190,0,1149,,
27,Cottonwood,Minnesota,MN,11834,18,1124,2816,6461,1976,11372,107,36,284,438,79,85,6,78,73,1609,0,0,0,0,355,3562,2722,19230,4296,2237,5976,0,2355,,
27,Crow Wing,Minnesota,MN,59917,60,5452,13961,35770,8688,58539,240,479,240,479,79,432,5,2005,1943,13601,47814,14021,20731,12942,4314,14440,9227,74716,27202,12762,28940,7669,14919,,
27,Dakota,Minnesota,MN,383592,673,18796,106639,246266,26851,344849,14193,1534,15727,14960,80,2708,5,77647,78667,55621,295749,80554,75184,68663,19180,98200,68663,377838,177987,34140,199084,33373,75951,,
27,Dodge,Minnesota,MN,19595,45,1097,5467,11933,1822,19281,59,39,98,705,80,140,5,202,210,0,0,0,0,2959,529,5056,2587,27688,7035,5369,9386,2234,5173,,
27,Douglas,Minnesota,MN,35138,55,2706,7625,21118,5236,34611,141,105,141,316,81,238,5,704,688,6044,26986,7344,7801,6430,2565,8714,6325,47717,14547,5165,17534,2952,5903,,
27,Faribault,Minnesota,MN,15506,22,1380,3458,8637,2745,15304,47,47,62,589,80,115,5,136,130,3442,0,3628,0,2993,1178,3830,3365,24515,5505,3101,8094,1752,2791,,
27,Fillmore,Minnesota,MN,21368,25,1816,5171,12222,3205,21218,43,21,43,150,79,162,5,253,243,2479,0,1966,3761,3718,769,5321,3718,31603,8334,5385,10748,2115,4209,,
27,Freeborn,Minnesota,MN,31946,45,2779,7156,18593,5111,31307,192,96,192,2013,79,242,6,577,536,6804,26100,7699,9456,8210,2204,8178,6613,44341,11788,4313,19711,3610,5846,,
27,Goodhue,Minnesota,MN,45585,60,2781,10986,27716,5698,44126,365,501,319,729,79,359,5,1151,1124,6473,33459,9391,11761,11989,1550,11123,8342,54109,17003,11715,23203,5561,15864,,
27,Grant,Minnesota,MN,6114,11,520,1345,3381,1107,6053,12,18,12,37,79,47,0,21,20,0,0,0,0,0,0,1730,1730,9269,1895,1510,3442,0,1956,,
27,Hennepin,Minnesota,MN,1119364,2011,101862,276483,719751,102981,906685,115294,12313,61565,59326,79,8211,5,687088,658052,165666,821613,203724,224992,214918,48133,268647,194769,912282,532817,90668,552966,95146,297751,,
27,Houston,Minnesota,MN,19941,36,1396,4826,11865,2632,19622,120,40,80,140,79,141,4,220,215,3310,0,3589,3669,4706,1077,4606,3968,21058,7737,3370,10828,1555,4846,,
27,Hubbard,Minnesota,MN,18861,20,1962,4131,11053,3169,18220,38,377,57,151,78,150,7,202,193,4017,14636,5507,0,4376,1830,4489,3885,30762,9129,4885,10072,2433,4546,,
27,Isanti,Minnesota,MN,37664,86,2298,9228,24557,3239,36760,151,188,226,452,79,280,7,782,812,7759,31336,8813,5763,10019,1921,7495,7721,43163,16045,7231,19096,5235,8286,,
27,Itasca,Minnesota,MN,44384,17,4394,9942,26852,6480,42076,89,1598,133,311,78,366,5,1115,1079,5282,33998,9498,9631,11096,3684,11984,9099,58054,26142,11984,23168,6436,11185,,
27,Jackson,Minnesota,MN,11182,16,895,2460,6553,1744,10958,22,11,179,246,80,78,4,71,68,1733,0,0,0,0,727,3030,1990,13698,3466,2438,6754,1409,2069,,
27,Kanabec,Minnesota,MN,16215,31,1459,3843,10005,2043,15777,49,146,81,162,78,134,5,146,146,0,0,0,0,0,1540,4313,4102,18485,7994,4962,10167,1622,6259,,
27,Kandiyohi,Minnesota,MN,41199,52,3914,10423,24513,5109,40416,288,165,206,3502,80,293,4,927,925,7210,33083,10382,11495,9599,2719,14420,7292,46060,17716,7828,20847,3337,8487,,
27,Kittson,Minnesota,MN,4792,4,407,1093,2612,848,4730,10,19,19,72,78,41,0,13,12,0,0,0,0,0,0,1562,829,8376,2540,1394,3383,0,795,,
27,Koochiching,Minnesota,MN,13907,4,1460,3004,8163,2281,13351,56,334,28,111,78,118,4,110,101,4228,11529,2879,0,2934,1168,3922,2253,23280,7997,2754,9874,1377,3616,,
27,Lac qui Parle,Minnesota,MN,7604,10,608,1620,4258,1331,7536,15,15,30,38,80,57,3,33,31,0,0,0,0,0,0,1490,1650,12113,2806,2570,3559,0,2114,,
27,Lake,Minnesota,MN,11156,5,859,2209,6627,2019,11000,11,78,22,67,78,91,5,73,66,2432,0,2309,0,1751,982,2499,2287,16388,6671,1216,7519,0,2164,,
27,Lake of the Woods,Minnesota,MN,4421,3,367,951,2600,725,4297,18,71,13,31,78,33,0,11,10,0,0,0,0,0,0,0,0,5429,2569,2149,3280,0,937,,
27,Le Sueur,Minnesota,MN,27490,61,1787,6708,16961,3134,27105,55,82,110,1100,79,204,5,417,415,5141,0,6405,0,5773,1155,7560,5828,39531,12178,4921,14487,3711,6268,,
27,Lincoln,Minnesota,MN,6050,11,508,1343,3231,1162,6008,6,18,18,61,80,48,0,21,19,0,0,0,0,0,0,2269,1561,9160,3043,1978,4519,0,1730,,
27,Lyon,Minnesota,MN,24472,34,2129,6167,14781,2790,23518,220,98,538,1003,79,180,5,328,363,5017,0,6852,0,3010,1101,5996,4111,40281,11379,5922,16984,2496,5629,,
27,McLeod,Minnesota,MN,36636,74,2235,9562,21982,4177,35940,110,73,293,1575,80,261,5,724,709,6008,28320,9306,9489,6668,2308,6741,7400,41216,10148,6997,25096,2271,6265,,
27,Mahnomen,Minnesota,MN,5113,9,772,1437,2771,711,3231,10,1503,10,112,77,44,0,14,14,0,0,0,0,0,0,2812,1023,7905,2117,2378,1549,0,1069,,
27,Marshall,Minnesota,MN,9965,6,847,2262,5800,1555,9855,10,40,30,379,78,74,6,56,53,0,0,0,0,0,369,2421,1973,15336,3358,2402,5431,0,3438,,
27,Martin,Minnesota,MN,21002,30,2058,4809,11950,3360,20708,84,42,126,546,80,150,8,248,232,5061,0,5145,0,4620,1113,7057,4683,35430,8716,2961,8653,1092,4620,,
27,Meeker,Minnesota,MN,23371,38,1800,5773,13789,3108,23091,70,47,117,654,79,177,5,300,293,5749,19632,5960,0,5118,1192,6871,4651,35594,8764,6334,15285,2688,4487,,
27,Mille Lacs,Minnesota,MN,25680,45,2234,6215,15613,3210,24062,103,1207,77,360,78,222,6,365,366,5701,22188,5085,0,6908,1798,7062,6163,36157,13148,6215,16564,2054,7730,,
27,Morrison,Minnesota,MN,32788,29,3082,8328,19476,4131,32329,98,98,98,262,79,248,6,586,592,6590,23607,7935,7443,7804,2295,3115,7541,42460,15214,8033,16787,5017,6164,,
27,Mower,Minnesota,MN,38799,55,3570,9739,21883,5626,37286,504,116,582,2561,80,268,7,823,790,5703,28207,10010,12144,7255,2289,10165,6712,41399,21921,6130,17809,4656,7333,,
27,Murray,Minnesota,MN,8852,13,664,1956,4984,1523,8755,18,27,27,195,80,59,4,44,42,0,0,0,0,0,522,2611,1407,14969,3346,1115,4585,0,1514,,
27,Nicollet,Minnesota,MN,30848,68,2314,7774,19558,2931,29768,463,62,401,710,81,201,4,523,609,3979,22272,7249,7095,4843,1018,9563,7712,25110,14098,3177,15301,2344,3918,,
27,Nobles,Minnesota,MN,20508,29,1989,5394,11710,2687,19175,287,123,820,2974,80,136,4,226,218,3056,0,0,0,3158,964,5086,4122,29716,6501,3240,9741,1620,3486,,
27,Norman,Minnesota,MN,7003,8,686,1632,3936,1205,6702,14,175,35,231,77,61,0,27,26,0,0,0,0,0,0,1926,1772,10084,3249,2906,4839,0,917,,
27,Olmsted,Minnesota,MN,135189,207,9193,35149,84358,12978,121535,4867,406,7030,3650,81,851,4,9858,9638,19062,94632,29606,28930,19738,4732,30012,26362,147762,59078,16763,50966,10815,29201,,
27,Otter Tail,Minnesota,MN,57658,29,5535,13146,33442,9110,56562,231,288,288,1038,79,436,6,1873,1790,13780,49528,13550,18105,11416,3171,11762,12800,74667,23236,12569,32058,8418,13319,,
27,Pennington,Minnesota,MN,13608,22,1293,3307,8206,1687,13159,54,191,122,245,78,112,6,102,99,2586,0,0,2776,2762,735,3157,2341,19745,5171,2858,9553,1633,3402,,
27,Pine,Minnesota,MN,28485,20,3048,6438,17604,3760,26975,456,769,114,513,78,234,6,458,453,7036,0,7292,0,7349,2706,5896,5839,44152,16920,7719,14955,3532,8118,,
27,Pipestone,Minnesota,MN,9421,20,829,2223,5134,1620,9148,19,141,66,94,80,71,4,49,47,0,0,0,0,0,773,2836,1696,10561,3505,2157,6020,0,1159,,
27,Polk,Minnesota,MN,31133,16,3331,7565,18400,4172,30043,187,405,187,1401,78,259,5,536,559,7690,0,10336,0,8095,2677,8126,6974,45548,15224,4141,20019,4234,5822,,
27,Pope,Minnesota,MN,11252,17,934,2487,6459,1902,11139,34,23,45,79,79,89,5,72,69,1429,0,0,0,1429,900,1710,1947,20321,5333,2464,6616,799,1834,,
27,Ramsey,Minnesota,MN,494920,3177,52956,130164,303386,50482,387522,46028,4454,45038,28210,78,3716,6,131876,134272,87106,364261,105418,104923,101954,23261,109872,77702,455326,271216,35634,253399,45038,112842,,
27,Red Lake,Minnesota,MN,4317,10,389,971,2551,639,4235,9,65,4,39,78,35,0,11,10,0,0,0,0,0,0,0,1027,7503,1843,1304,3687,0,837,,
27,Redwood,Minnesota,MN,16022,18,1346,3957,8892,2451,14965,48,609,304,160,79,126,6,141,134,0,0,2115,0,0,1122,3941,4246,25507,7114,4823,9052,2115,2964,,
27,Renville,Minnesota,MN,16764,17,1509,4174,9472,2481,16529,17,134,50,1073,79,135,5,154,149,2833,13646,0,0,3587,1945,2950,3587,25414,6136,4308,13512,1241,4057,,
27,Rice,Minnesota,MN,60949,122,4388,15359,38642,5912,58023,1036,305,1036,4205,79,468,6,2041,2407,9386,46138,14993,16700,14567,3169,12190,14445,71981,27671,10666,31876,6034,13226,,
27,Rock,Minnesota,MN,9520,20,724,2323,5407,1438,9301,76,48,86,133,80,72,0,50,49,0,0,0,0,0,0,3475,1352,15061,3979,1904,6359,1133,1114,,
27,Roseau,Minnesota,MN,16495,10,1056,4503,9963,1650,15769,33,297,313,82,78,131,6,145,146,2227,0,0,0,0,1105,5806,3480,32198,6103,4685,9419,2194,3629,,
27,St. Louis,Minnesota,MN,197179,32,20704,43774,122251,25239,186926,1972,4338,1380,1577,78,1651,6,22104,23013,33323,150645,36478,47717,42393,11831,57182,38450,251403,104702,30760,109632,26422,55013,,
27,Scott,Minnesota,MN,119825,336,4553,34989,77647,6231,109041,2037,839,5991,4194,79,905,4,7420,7711,16656,92864,25163,20370,19292,4194,27440,19531,147984,60272,19412,86274,11503,23725,,
27,Sherburne,Minnesota,MN,81752,187,3761,22645,53302,5069,78809,981,327,899,1472,78,678,5,3527,3873,16677,62132,19702,16023,14143,5069,22482,17250,106523,41285,13653,47907,11200,18476,,
27,Sibley,Minnesota,MN,15237,26,1219,3946,8807,1981,15024,30,61,76,899,79,113,0,126,124,0,0,0,0,0,1082,6141,3885,22825,4693,3779,7938,990,2743,,
27,Stearns,Minnesota,MN,142654,106,11412,36234,90015,13837,135949,2140,428,2710,2425,81,876,5,11131,13064,22967,109986,26962,26962,26391,5564,27104,24679,136520,55635,18830,60057,12411,29387,,
27,Steele,Minnesota,MN,35755,83,2431,9404,21739,3862,34432,787,36,286,1573,80,268,4,688,701,7759,26602,5828,7330,6150,1716,8581,5971,46446,16269,7973,18700,2610,6150,,
27,Stevens,Minnesota,MN,9826,17,845,2309,5876,1258,9354,138,108,157,128,79,66,6,54,69,0,0,0,0,0,688,1887,2407,10858,4019,1955,4687,0,2083,,
27,Swift,Minnesota,MN,11324,15,1042,2389,6828,1585,10475,408,68,340,328,79,81,6,73,68,0,0,0,0,0,1189,3148,2514,18934,5322,1710,6387,1189,2061,,
27,Todd,Minnesota,MN,24603,26,2780,6102,14540,3297,24111,49,172,123,837,80,187,6,333,334,4281,20716,7307,0,5856,1698,5757,4306,25809,10924,4478,11760,2460,5019,,
27,Traverse,Minnesota,MN,3810,7,396,842,1924,804,3623,0,164,15,53,79,27,0,8,8,0,0,0,0,0,0,1722,979,8515,1334,0,964,0,0,,
27,Wabasha,Minnesota,MN,22200,42,1399,5395,13431,2753,21889,67,67,133,422,79,165,7,272,269,2997,0,0,0,3752,1621,4706,5039,31790,11344,5639,11766,1487,5217,,
27,Wadena,Minnesota,MN,13650,26,1624,3385,7467,2375,13377,96,96,41,109,78,120,6,102,100,0,0,0,0,0,901,4013,2989,29184,5747,3440,8845,1802,3140,,
27,Waseca,Minnesota,MN,19330,46,1546,4678,11985,2184,18557,464,116,155,599,80,143,5,206,201,2165,0,2900,0,0,1063,5567,2687,30541,8119,3808,10264,0,4388,,
27,Washington,Minnesota,MN,220426,563,10360,60397,141513,16532,199926,6613,882,9478,5511,80,1685,5,25768,26176,33284,162895,44526,48935,44526,10140,46730,38795,215577,111536,16312,120132,18295,34827,,
27,Watonwan,Minnesota,MN,11234,26,989,3022,6123,1674,10964,67,45,124,2000,79,80,4,67,65,0,0,0,0,0,539,2303,2651,21805,5044,3202,6392,0,1517,,
27,Wilkin,Minnesota,MN,6802,9,558,1735,3959,891,6659,20,54,20,129,79,55,0,25,25,0,0,0,0,0,0,1598,1626,13468,3551,1013,3870,1156,1013,,
27,Winona,Minnesota,MN,49276,79,4780,11580,30995,5470,47157,493,148,1183,591,79,369,6,1365,1682,10545,35873,10594,12762,8574,2267,14832,9412,74357,25624,10447,23357,4139,7441,,
27,Wright,Minnesota,MN,110730,168,5426,31447,69871,8083,107297,664,443,1218,1882,79,850,5,6410,6782,18713,88473,27129,28347,27461,3211,28568,20374,119810,53815,17163,70092,8415,26354,,
27,Yellow Medicine,Minnesota,MN,10449,14,888,2602,5747,1630,10125,21,261,21,251,80,75,5,60,57,0,0,0,0,0,742,3166,2717,17753,4430,2184,5935,1055,1996,,
28,Adams,Mississippi,MS,32099,70,7158,8378,18585,4558,13963,17879,32,96,257,73,347,7,602,456,9662,25840,9052,15119,8121,3916,9790,8859,66477,20961,8859,25519,3916,9694,,
28,Alcorn,Mississippi,MS,35306,88,5720,8403,21537,4766,30963,4025,35,141,636,74,381,8,749,544,11757,26268,8509,10874,9144,3142,7803,6567,70082,26621,11616,38342,3672,11227,,
28,Amite,Mississippi,MS,13435,18,2485,3184,8088,1894,7739,5643,13,13,202,74,124,8,109,84,3977,10990,4635,0,3399,1290,3466,2862,26642,8719,6167,6543,1532,3063,,
28,Attala,Mississippi,MS,19552,27,3910,4986,11340,2796,11457,7938,39,59,313,73,206,8,225,172,6022,17069,5553,0,3617,2229,4595,4673,42174,10363,6961,15094,2483,5807,,
28,Benton,Mississippi,MS,7852,19,1570,2073,4538,1076,5065,2725,39,8,86,74,85,8,36,27,0,0,0,0,0,942,0,1460,16513,6266,4185,6282,0,2795,,
28,Bolivar,Mississippi,MS,38641,44,10549,11283,23262,3516,12945,25387,39,193,464,71,458,6,840,780,12095,31995,13138,13756,8462,4019,13988,14452,104137,29985,11013,22219,2859,7380,,
28,Calhoun,Mississippi,MS,14652,25,2476,3560,8645,2095,10315,4234,29,15,498,74,141,8,128,95,5377,12659,4352,0,4147,1553,4059,2799,34095,8703,6095,15326,1612,4396,,
28,Carroll,Mississippi,MS,10397,17,1674,2319,6529,1331,6810,3566,0,21,104,72,85,7,66,50,3057,9035,3005,0,0,842,2911,2194,19162,5978,3358,5365,1050,2183,,
28,Chickasaw,Mississippi,MS,19184,38,3376,5467,11127,2225,11069,7981,38,58,556,74,188,7,208,165,6599,16326,5755,0,5065,2283,5544,3568,51471,13275,7194,11568,1592,5487,,
28,Choctaw,Mississippi,MS,9572,23,2077,2450,5600,1321,6509,3006,38,19,86,75,83,7,54,42,0,0,2068,0,2125,881,3762,2163,18493,3905,4317,4451,995,2154,,
28,Claiborne,Mississippi,MS,11492,24,2930,3367,6872,1057,1747,9688,0,46,103,72,125,7,75,76,3712,0,0,0,1425,885,2930,1425,35556,5194,3907,9194,0,1942,,
28,Clarke,Mississippi,MS,17670,26,3340,4577,10337,2421,11662,5955,18,18,124,75,164,9,183,136,6697,0,5266,0,3057,2209,3340,1679,42744,7651,6255,11998,1873,3216,,
28,Clay,Mississippi,MS,21223,52,4372,5836,12543,2504,8999,12140,0,42,212,74,217,5,258,211,6600,0,6940,0,4478,2059,4457,4457,64603,10102,5094,15153,1974,5263,,
28,Coahoma,Mississippi,MS,29002,52,8208,9716,15922,2958,7425,21258,0,174,348,70,355,6,445,387,8063,24304,7831,0,7802,2639,12587,8672,63920,20185,11137,22767,3480,9136,,
28,Copiah,Mississippi,MS,29164,38,6183,8049,17353,3296,14174,14786,0,87,379,73,297,8,490,415,10703,22865,10412,9799,7903,2216,7553,6912,76147,14990,9507,18082,0,6970,,
28,Covington,Mississippi,MS,20273,49,3913,5595,11900,2473,12792,7339,20,41,182,73,225,8,235,188,6204,17374,4987,0,5859,2149,5048,3791,57494,13826,9326,15306,2210,6163,,
28,DeSoto,Mississippi,MS,137004,287,11782,37539,86587,11782,110973,23291,411,1370,4521,75,1418,7,10773,8501,40553,117001,33703,36443,35895,10960,39457,30826,296340,103575,35758,83572,18359,27538,,
28,Forrest,Mississippi,MS,75095,161,15319,19375,46934,7735,47535,25908,225,826,1051,73,837,8,3315,3083,23355,61653,21102,22228,16671,4956,21102,17122,168513,56171,17197,57448,6909,20651,,
28,Franklin,Mississippi,MS,8411,15,1640,2094,5021,1135,5324,3045,8,8,50,72,84,7,42,33,0,0,0,0,0,892,0,1867,14055,4323,2919,4046,1674,1615,,
28,George,Mississippi,MS,21259,44,3423,6080,12862,2147,19069,1956,64,43,531,74,237,8,256,205,6930,18198,6612,0,5570,1807,5910,5527,54529,17454,10077,17050,2912,5145,,
28,Greene,Mississippi,MS,13183,18,2610,3058,8767,1226,9624,3493,40,26,105,74,132,8,105,86,0,0,0,0,0,1951,2703,2175,35040,9703,4799,7738,1002,1912,,
28,Grenada,Mississippi,MS,22861,54,4229,6012,13557,2926,13054,9602,46,114,160,72,262,9,305,238,8687,20483,6172,0,7338,3406,6310,4984,39344,14517,7133,31754,2629,6264,,
28,Hancock,Mississippi,MS,46711,98,7334,11257,28494,6353,42320,3270,280,374,1074,74,475,7,1308,966,14667,37883,11724,14761,14153,4578,11117,9249,97906,32744,17890,28961,9482,18591,,
28,Harrison,Mississippi,MS,193810,334,31979,52329,118224,21319,140125,43801,969,5233,4845,73,2082,7,21697,17164,57174,156405,51941,56786,55236,20350,44382,41282,590927,154273,28878,94579,35080,70159,,
28,Hinds,Mississippi,MS,249345,287,51116,71562,151103,23438,83032,162573,249,1496,2244,74,2294,6,35195,29580,79541,203216,65079,74055,53859,22940,60341,50118,484477,129909,57848,152599,24186,43386,,
28,Holmes,Mississippi,MS,21099,28,6794,6878,11815,2047,3946,17027,42,21,190,72,259,7,239,222,7490,18145,6098,0,5844,2806,6709,4726,38400,14200,11457,22576,1667,7026,,
28,Humphreys,Mississippi,MS,10527,25,3179,3411,5885,1042,2726,7748,11,32,221,72,124,5,60,52,0,0,0,0,0,316,4053,3727,34307,7958,4832,7874,0,3127,,
28,Issaquena,Mississippi,MS,1909,5,554,456,1220,212,712,1191,0,0,10,72,16,0,2,2,0,0,0,0,0,0,0,0,2508,1115,943,1491,0,0,,
28,Itawamba,Mississippi,MS,23359,44,3200,5886,14249,2943,21677,1542,23,47,257,73,253,7,323,255,8806,20229,6634,0,5419,2242,7031,3784,64167,16818,10418,19598,3107,7335,,
28,Jackson,Mississippi,MS,135940,187,20391,36160,84147,14410,101819,29635,544,2447,3263,74,1453,7,10726,8431,38199,103178,35480,41326,38335,13050,33849,26780,255295,92439,29771,112286,22838,58726,,
28,Jasper,Mississippi,MS,18162,27,3778,4886,10679,2252,8536,9535,0,36,127,74,176,8,191,149,6448,15983,5194,0,3796,1980,7047,3088,44315,12259,6793,12187,2434,5430,,
28,Jefferson,Mississippi,MS,9432,18,2632,2613,5867,811,1292,8112,9,9,66,72,105,0,51,44,0,0,0,0,0,1066,3311,3377,19222,6895,4575,6442,1066,1735,,
28,Jefferson Davis,Mississippi,MS,13158,32,3013,3513,7776,1579,5474,7605,13,26,118,73,141,8,100,80,4526,0,3618,0,2868,1026,2895,2671,32882,9540,7263,8197,1803,3013,,
28,Jones,Mississippi,MS,66160,95,12372,17268,39564,8336,47238,18128,265,265,2316,74,670,7,2556,2005,22627,55839,19782,22958,15217,6219,13497,10255,134834,46047,20179,39498,5094,19980,,
28,Kemper,Mississippi,MS,10246,13,2039,2664,6096,1250,3975,6025,215,10,92,74,90,6,62,51,0,0,0,0,0,902,2264,1875,22316,5512,4334,5728,1475,2531,,
28,Lafayette,Mississippi,MS,40842,65,6453,9271,27242,3798,29937,9843,82,735,531,76,389,6,1026,1084,8332,33613,9108,9884,8944,2777,6821,6085,72127,25730,10251,22177,3962,13314,,
28,Lamar,Mississippi,MS,44616,90,6202,12136,28287,3837,37567,6335,89,402,669,76,427,6,1146,956,11600,35559,13028,11332,12091,3212,13519,6380,92846,34845,11645,37968,5131,8789,,
28,Lauderdale,Mississippi,MS,77218,110,14517,21235,44941,9421,44709,31351,154,463,927,73,861,6,3422,2666,20849,60693,20463,25791,18918,6177,25714,19613,185555,62701,23938,46408,7953,18223,,
28,Lawrence,Mississippi,MS,13502,31,2363,3538,8115,1674,9114,4294,14,68,108,73,143,9,106,84,5077,11355,4793,0,4159,1229,2808,2390,34592,9438,8425,11855,1040,3605,,
28,Leake,Mississippi,MS,22453,39,4468,6624,12753,2694,12529,8734,1033,67,651,73,242,5,282,232,8779,18995,6511,0,4513,2694,6466,4940,46298,12910,11765,14662,2560,5905,,
28,Lee,Mississippi,MS,78793,175,11110,21589,47749,8431,57283,20329,158,473,1024,74,806,7,3565,2745,26080,61065,20092,28129,15522,7722,20723,15522,107001,54761,24426,67210,9613,27972,,
28,Leflore,Mississippi,MS,36431,62,10711,10966,21239,3607,10383,25720,36,219,801,73,421,7,737,659,18033,31440,11184,14427,9290,4335,8926,11949,119020,24117,8962,32824,3825,7833,,
28,Lincoln,Mississippi,MS,33906,58,6001,8714,20513,4170,23429,10240,68,136,237,73,389,6,675,518,9934,29837,9189,12206,9426,2848,13800,9968,71474,26006,14105,28651,4069,6985,,
28,Lowndes,Mississippi,MS,59895,119,11500,16890,35817,6229,33122,25695,120,419,659,75,545,6,2039,1662,18208,48275,14554,16890,13776,6349,9284,15453,56182,35877,11440,35697,7068,12338,,
28,Madison,Mississippi,MS,84286,118,11126,23432,52342,7670,50403,32029,84,1349,1096,74,1097,5,4058,3273,17700,68103,21746,18459,14160,4636,44672,38519,158711,98193,18037,80493,7249,13401,,
28,Marion,Mississippi,MS,25235,47,5476,6864,14838,3129,16832,8176,50,76,177,72,304,9,367,295,9766,20339,7823,6334,8807,2624,4467,4997,43076,21525,9968,26043,2296,8201,,
28,Marshall,Mississippi,MS,35659,50,6811,9485,22073,3709,17687,17687,71,36,535,72,410,7,739,596,11161,28741,13764,0,11126,5099,9129,11589,81516,24961,19327,34197,2496,11161,,
28,Monroe,Mississippi,MS,37704,49,6146,9577,22509,4864,25790,11688,38,75,339,74,354,7,837,651,13046,31370,10746,15685,9577,3733,12782,7051,46376,24394,15496,22962,3205,9275,,
28,Montgomery,Mississippi,MS,11829,29,2460,3052,6754,1715,6352,5418,12,35,106,73,119,7,82,63,3099,9842,3702,0,2993,1408,2460,2058,25882,7216,5264,9688,2058,2579,,
28,Neshoba,Mississippi,MS,29905,52,5562,8583,17435,3409,19020,6131,4306,120,449,74,305,7,504,403,11005,24492,8015,9181,7835,2572,9061,5114,64834,16029,11723,22219,0,5682,,
28,Newton,Mississippi,MS,22366,39,3780,6173,12771,2975,14583,6732,962,45,268,74,230,8,287,231,6419,18407,6330,0,4540,2684,6061,4921,47416,16282,8633,15008,3355,5167,,
