State_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,White,Black,Native_American,Asian,Hispanic,ALE,All_Death,Unhealthy_Days,Major_Depression,Recent_Drug_Use,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,MVA,Stroke,Suicide,Injury
28,Rankin,Mississippi,MS,131841,170,10.4,25.1,64.7,9.3,79.8,18.6,0.2,0.9,1.7,76.1,870.9,6.2,7795,6080,30.2,82.9,26.9,28.9,24.2,6.8,27.9,16.1,257.3,48.4,22.1,42.2,11.9,23.6
28,Scott,Mississippi,MS,28739,47,16,28.1,59.3,10.9,59.9,38.7,0.5,0.3,6.7,72.7,995.2,7.7,1636,1302,37.5,-1111.1,31.6,-1111.1,26.2,12.2,26.5,9.2,279.9,65.6,47.6,51.5,10.7,27.7
28,Sharkey,Mississippi,MS,5967,14,29.4,30.8,57.2,10.3,29.8,69.5,0.1,0.4,1.5,72.1,1177.6,-1111.1,328,279,-1111.1,-1111.1,-1111.1,-1111.1,8.2,-1111.1,62.3,43.1,224.2,62.3,38.9,89.7,-1111.1,28.2
28,Simpson,Mississippi,MS,27944,47,19.7,27.4,59.8,11.2,64.6,34.7,0.1,0.2,1.5,72.1,1096.8,8,1606,1267,32.7,84.4,27.6,32,24.7,11.1,21.4,13.4,231.1,74.4,54,81.2,18.6,34.4
28,Smith,Mississippi,MS,16058,25,16.4,26.3,59.7,12.5,76.4,23.2,0.1,0.2,0.8,73.9,998.1,8.5,936,730,38,-1111.1,20.6,-1111.1,28.4,9.6,17.6,15.5,249,72.6,46.5,59.2,11.3,17.9
28,Stone,Mississippi,MS,14862,33,17.3,27.2,61.2,10.6,79.1,20,0.3,0.2,1.5,72.7,1269.7,6.6,860,713,25,91.4,29,-1111.1,30.9,5.9,34.9,25.5,341.8,74.3,42.1,54.3,16.2,30.3
28,Sunflower,Mississippi,MS,32311,47,30.3,28.1,62.6,7.9,26.9,72.3,0.2,0.4,1.7,71.1,1168.1,5.9,1846,1653,35.1,84.8,36.3,-1111.1,25.2,7.4,14.8,34.3,224.8,75.2,36.4,86.6,10,20
28,Tallahatchie,Mississippi,MS,14191,22,25.6,28.6,58.2,11.5,38.8,60.5,0.1,0.4,1,71.2,1025.9,7.2,804,676,-1111.1,93.8,-1111.1,-1111.1,21.7,9,20.2,24.4,144.1,52.9,54.3,71,13.7,39
28,Tate,Mississippi,MS,26548,66,15,27.9,60.4,10.4,68.8,30.5,0.2,0.2,1.3,73.4,1047,7.1,1522,1284,29.4,89.5,27.6,27.6,37.1,8.6,33.2,24.3,237.2,66.3,48.9,68.5,11.4,27.4
28,Tippah,Mississippi,MS,21212,46,15.7,25,60.7,12.6,82,17,0.3,0.1,3.2,73.6,1093.5,8.1,1256,977,29.6,84.1,32.7,-1111.1,23.1,10.2,25.3,24.9,332.5,61.4,42.7,80.5,8.6,28.4
28,Tishomingo,Mississippi,MS,19202,45,13.9,22.8,59.9,15.5,95.9,3.6,0.1,0.1,2.5,73.3,1119.2,9.9,1168,835,36.4,76.5,25.1,33.8,33.3,10.6,32.8,16.9,280.9,78,54.5,66,18,35.6
28,Tunica,Mississippi,MS,10321,23,22.4,31.1,59.3,8.6,25.8,73.4,0.1,0.4,2.5,71.2,1283.1,7.3,564,476,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.3,27.9,39.7,368.1,82.4,50,78.3,17.6,34.4
28,Union,Mississippi,MS,26784,64,12.8,25.8,60.7,11.8,83.8,15.1,0.2,0.3,2.5,75.8,945.9,5.7,1569,1185,33.2,90,24.9,-1111.1,30.8,6.1,19.6,17.2,185.6,58.9,29.6,92.9,11.2,19.2
28,Walthall,Mississippi,MS,15460,38,22.3,27.2,58.1,12.8,55.1,44.3,0.1,0.2,1.2,73.4,1048.3,7.9,891,717,31.1,92,32,-1111.1,23.1,12.8,31.6,22.8,232.2,58.7,50.3,57.1,18.5,23
28,Warren,Mississippi,MS,49131,84,17.6,28.4,59.9,10.3,52.5,46,0.2,0.7,1.2,73.2,1115.4,6.6,2781,2192,34.7,80.4,33.5,34.1,24.3,12.3,35.7,23.1,248.1,66.9,26,82.9,15.2,27.9
28,Washington,Mississippi,MS,59220,82,28.4,31,57.6,10,31.7,67.2,0.1,0.7,1.1,71.1,1149.7,7.2,3240,2727,39.5,83,35.7,40.8,24.6,10.2,35.1,26.5,295.5,75.6,32.4,65.1,7.3,30.7
28,Wayne,Mississippi,MS,21291,26,20.6,27.6,59.9,11.2,61.4,38.2,0.1,0.2,0.7,74.7,1068.8,8.1,1220,970,31.8,86.5,22.9,-1111.1,23.2,9.3,31.7,20,210.8,59.9,38.1,66.4,6,29.3
28,Webster,Mississippi,MS,10092,24,18.4,25.2,58.3,14.9,79.8,19.8,0.2,0.2,1.9,72.9,1072,6.8,596,453,32.8,-1111.1,-1111.1,-1111.1,23.2,8.4,23.5,20.4,253.2,69.1,29.5,73.7,13.8,31.5
28,Wilkinson,Mississippi,MS,10269,15,27.9,25.3,61.7,11.3,29.8,69.9,0.1,0,0.4,74.2,1205.1,5.9,607,501,34.2,-1111.1,-1111.1,-1111.1,18,7.2,21.1,28.9,257.2,62.2,39,75,-1111.1,27.9
28,Winston,Mississippi,MS,19870,33,20,25.7,58.5,13.8,54.7,44.2,0.8,0.1,1.6,75.3,956.5,7.1,1168,900,34.3,-1111.1,38.9,-1111.1,20.3,9.5,30.2,19.4,146.7,64.8,36.4,73.3,14,32
28,Yalobusha,Mississippi,MS,13417,29,19,25.6,59,13.5,60.2,39.2,0.2,0.2,1,74,1041.7,5.8,788,598,36.1,82.6,24.5,-1111.1,25.5,10,27.6,24.2,209.3,76.8,50.2,67.5,14,42.3
28,Yazoo,Mississippi,MS,28195,31,27,27.5,60.7,10.2,44.2,54.9,0.2,0.4,5.2,72.3,1108.1,6.4,1616,1289,38.8,90.5,33.6,-1111.1,21.7,9.7,39.1,15.2,213.7,71,36.7,83.8,12.7,27.7
29,Adair,Missouri,MO,24509,43,15.9,24.1,63.9,10,95.8,1.4,0.3,1.8,1.7,77.9,904.1,5.8,1650,1647,23.8,80.6,20.5,21.3,18.2,6.2,23,25,137.6,57.3,16.7,58.6,11.8,16.6
29,Andrew,Missouri,MO,16899,39,8.3,23.9,62.5,11.6,98.5,0.6,0.4,0.3,1.2,77.8,813.8,5.6,1126,818,28.8,80.5,26,31.8,19.3,9.1,24.3,19.6,168.2,54.2,24.3,72.5,13.1,19
29,Atchison,Missouri,MO,6246,11,11,22.6,57.5,15.8,97.3,2.1,0.2,0.3,0.8,77.8,833.9,6,425,301,30.4,89.2,30.1,-1111.1,22.9,5.1,29.7,25.7,230.3,53,31.8,68.3,-1111.1,24.4
29,Audrain,Missouri,MO,25759,37,13.6,24.8,59.1,13.4,90.8,7.7,0.3,0.4,1,76.9,904.8,6.5,1693,1167,32.5,82.6,25.2,-1111.1,22,8.8,19.3,21.2,175.3,64.6,20.6,60.1,16.9,27
29,Barry,Missouri,MO,35599,46,14.9,25.5,58.7,14,96.8,0.3,0.9,0.8,6.9,75.3,952.8,8.9,2321,1651,25,80.7,26.8,-1111.1,21.7,11.5,20.3,18.2,252.4,67.1,35.3,77.8,15.9,27.1
29,Barton,Missouri,MO,13057,22,12.8,26.1,58.5,12.7,97.2,0.4,0.8,0.4,1.1,76.4,856.9,5.2,845,606,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,21.2,21,204.7,57.2,29.8,65.4,14.3,29.2
29,Bates,Missouri,MO,17027,20,13,24.6,58.8,13.9,97.6,0.8,0.5,0.3,1.4,75.3,973,7.3,1124,805,34.7,87.2,27.7,-1111.1,30.6,9.3,24.2,25,195.9,68.3,31.8,75.6,13.4,20
29,Benton,Missouri,MO,18854,27,14.6,19.1,57.9,20.8,98.4,0.1,0.5,0.1,1.1,75.3,988.8,8.8,1330,866,32.4,-1111.1,24.6,-1111.1,19.4,17.8,33.3,30.6,194.4,92.4,36.6,63.3,17.1,23.9
29,Bollinger,Missouri,MO,12325,20,13.3,23.9,61.2,13,98.2,0.3,0.6,0.2,0.5,74.9,934.5,6.1,822,588,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.1,24.7,24.2,228.2,69.6,34.8,70.9,12.5,27.7
29,Boone,Missouri,MO,143326,209,11.7,24.9,66.1,7.7,85.9,8.6,0.4,3.2,2.1,78,823.3,5.6,9472,8358,21.7,78.1,19.8,18.6,25.4,3.7,34.9,15.3,139.2,51.8,16.1,63,12.3,27.8
29,Buchanan,Missouri,MO,84904,207,12.3,24.6,60.7,12.2,93.2,4.5,0.5,0.6,2.5,75.9,922,6.2,5609,4131,28.9,79.9,25.2,26.7,31.7,7.6,25.3,18.9,192.2,70.9,15,71,13.3,17.1
29,Butler,Missouri,MO,41338,59,17,24,59.8,14.3,92.6,5.1,0.6,0.7,1.3,73.5,1065.3,8.7,2748,1916,35.6,78.1,36.5,42.5,35.6,13.4,24.1,19.6,203.5,87,28.5,68.1,14.6,38
29,Caldwell,Missouri,MO,9307,22,11.9,25.9,57.6,13.9,99,0.2,0.2,0.2,0.9,75.6,894.5,6.1,605,431,38.4,89.7,25.3,-1111.1,33.5,5.8,19.1,29.9,178.7,46.4,37.2,50.3,11.8,29.8
29,Callaway,Missouri,MO,42541,51,9.8,24.9,64.3,9.4,92.9,4.9,0.5,0.8,1.1,75.8,929.7,6.5,2804,2162,29.7,82,26.8,17.5,30.7,7.2,23.8,21.5,171.7,67.3,22.3,68.7,15.6,28.3
29,Camden,Missouri,MO,39432,60,11.7,20,60.7,17.8,98,0.4,0.3,0.4,1.4,77.2,870.9,6.1,2751,1808,26.8,75.3,24.4,24.9,27.1,6.6,15.9,21.9,187,54.9,37.3,50.9,9.7,33.5
29,Cape Girardeau,Missouri,MO,71161,123,11.2,24,62.2,11.9,91.6,5.9,0.4,1,1.1,77.2,878.9,5.9,4748,3688,25.7,80.9,24.5,26.9,20.1,8.1,23.2,24.8,235.2,50,14,64.3,8,24
29,Carroll,Missouri,MO,10193,15,12.8,24,57.7,15.2,97.1,1.9,0.3,0.1,1,75.6,892,5.2,677,477,32.4,76.9,28.5,-1111.1,23.3,7.3,27,20.4,136.1,50.1,28.9,48.7,20.3,27.4
29,Carter,Missouri,MO,5910,12,19.4,24.6,59.2,14.4,96.9,0.1,1.5,0.2,1.2,74.9,1200.9,-1111.1,391,276,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.5,20.4,355.4,72.1,61.1,58.4,17.8,42.2
29,Cass,Missouri,MO,94232,135,7.4,26.5,61.6,10.6,94.6,2.8,0.6,0.7,2.9,77.3,890.1,5.3,6077,4470,29.8,80.9,28.9,30.2,25.7,6,25,17.7,171.8,64.4,18.6,64.1,11,26.1
29,Cedar,Missouri,MO,14160,30,15.8,23.1,56.3,17.8,97.4,0.3,0.7,0.6,1.5,76.4,950.4,7.3,954,678,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.5,32.5,16.8,173.3,62,25.8,68.7,14.1,24.1
29,Chariton,Missouri,MO,8124,11,10.9,21.1,57.1,17.8,96.3,3.2,0.2,0.1,0.7,76.5,877.5,5.7,561,384,23.9,75.4,32,-1111.1,20.5,8.5,29.7,29.4,188.9,43.5,21,59.2,-1111.1,30.7
29,Christian,Missouri,MO,67266,119,9.3,25.7,63.6,9.4,97.5,0.5,0.5,0.4,1.7,77.5,888,5.3,4376,3213,23.5,76.3,21,19.6,23.9,4,29.1,20.9,156.8,50,19.4,75.1,16,17.7
29,Clark,Missouri,MO,7323,14,12.5,23.6,59.9,14,99,0.2,0.3,0.1,0.8,76.1,897.3,6.4,490,344,28,83.8,-1111.1,-1111.1,-1111.1,9.4,30.5,21,165.3,56.8,41.4,79.6,19.9,22.6
29,Clay,Missouri,MO,202078,510,6.6,25.9,63.4,9.5,91.9,4,0.5,1.9,4.3,77.1,863.8,5.8,13108,9395,22.3,78.9,24.2,21.7,25.1,4.9,26.8,17.6,146.5,58.6,13.8,54.6,12.9,24.8
29,Clinton,Missouri,MO,20715,49,8.6,24.6,61.7,11.9,96.8,1.5,0.3,0.4,1.4,75.9,948,4.5,1370,998,31,-1111.1,22.7,-1111.1,20.9,8.5,36.7,19.6,172.1,70.7,28.9,70.8,14.6,22.4
29,Cole,Missouri,MO,72757,186,9,24.3,64.2,9.8,87.3,10.2,0.4,1.1,1.7,76.5,884.3,4.5,4825,3484,19.1,80.2,20.9,24.6,22.5,5.9,39,22,161.1,53,23.8,54.2,11.1,19.7
29,Cooper,Missouri,MO,17294,31,11.2,23.3,62.4,11.7,89.6,8.9,0.4,0.4,1.4,77.6,867.7,5.5,1163,931,29.1,-1111.1,25.8,-1111.1,24.5,14.4,22.3,22.1,179.5,48.4,28.8,47.9,14,22.2
29,Crawford,Missouri,MO,23932,32,14.5,24.7,59.4,14.1,98.5,0.2,0.4,0.2,1.5,75.8,964.4,8.4,1577,1131,33.1,87.8,25.3,-1111.1,-1111.1,5.8,24.5,23.8,259.9,66.8,34.1,54.2,14.9,27.9
29,Dade,Missouri,MO,7830,16,13,22.3,57.9,17.5,98.1,0.4,0.6,0.2,1.2,76.4,976.1,-1111.1,532,367,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.7,21.5,177.9,52.9,43.8,62.4,15.4,23.5
29,Dallas,Missouri,MO,16437,30,15.3,25.9,59.2,12.8,97.6,0.2,0.8,0.1,1.6,75.3,970.8,9.1,1068,770,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.5,29.3,14.1,184.1,67,46.4,52.1,14.4,23.9
29,Daviess,Missouri,MO,8121,14,14.2,26.6,57.3,13.8,99.2,0,0.4,0.3,0.9,75.6,968.7,7.3,523,376,35,86.6,23.1,-1111.1,35.4,5.9,19.6,27.6,249.1,59.8,45.3,88,23.7,25.9
29,DeKalb,Missouri,MO,12342,29,13.5,18.6,68.5,11,87.8,10.3,0.8,0.4,1.2,77,910.6,5,876,592,41.2,-1111.1,31.5,-1111.1,23.5,6.9,34.5,22.8,198.5,65.7,25.3,60.3,10,18.3
29,Dent,Missouri,MO,15083,20,16,23.7,58.7,15.1,97.4,0.4,0.9,0.3,0.8,75.8,989.8,8.1,1007,703,32.7,-1111.1,29,-1111.1,-1111.1,6.4,26.5,29.5,235,64.3,32.6,81.6,17.7,27.4
29,Douglas,Missouri,MO,13594,17,17,23.3,60.4,14,97.1,0.1,1.1,0.2,1.1,75.2,890.7,-1111.1,913,654,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.7,27.1,27.5,154.8,57.8,34.2,56.1,23.3,23.3
29,Dunklin,Missouri,MO,32545,60,20.5,26.2,58,13.6,89,9.4,0.3,0.3,3.9,72.7,1158.2,8.1,2102,1486,35.9,76.5,25.8,-1111.1,45.4,7.2,37.8,22,261.5,68.9,26.3,94.8,13.6,21.6
29,Franklin,Missouri,MO,99090,107,8.4,25.9,61.7,10.9,97.8,0.9,0.2,0.3,0.9,75.9,961.4,5.3,6437,4669,26.7,72.7,25.6,24.3,29.9,5.6,27.8,21.7,235,64.6,32.1,72.1,16.5,30.9
29,Gasconade,Missouri,MO,15745,30,9.7,22.9,58.7,15.7,98.9,0.2,0.1,0.3,0.8,75.7,912.7,5.8,1062,739,30.4,-1111.1,23.3,-1111.1,-1111.1,8.1,31,17.8,237.4,56.9,32.9,83.7,10.7,27.6
29,Gentry,Missouri,MO,6555,13,11.3,24,53.9,18.2,98.7,0.3,0.4,0.5,0.7,77,905.8,5.7,437,311,33.5,83.5,26,-1111.1,21.7,4.1,19.8,27,181.6,41,34.4,83.9,-1111.1,23.2
29,Greene,Missouri,MO,250784,372,12.5,23.2,63,11.8,93.9,2.5,0.7,1.3,2.2,76.7,901.6,7,16870,12943,22.5,80.2,22.3,26.3,26.2,7,28,18.5,156,64.6,17.4,67.3,14.1,26.1
29,Grundy,Missouri,MO,10327,24,14.2,23.6,55.9,17.2,98.4,0.5,0.5,0.2,2.3,76.7,924.1,6.8,691,475,35.7,69.5,22.2,-1111.1,34,9,22.1,20.1,252.1,65.8,26.8,86,12.3,25.3
29,Harrison,Missouri,MO,8876,12,13.3,22.6,56.6,17.2,98.9,0.2,0.1,0.2,1.3,77,855.4,7.5,600,408,32.1,72.6,30.9,-1111.1,24.2,11.2,22.8,22.9,266.9,57.1,34.1,35.9,15,18.9
29,Henry,Missouri,MO,22577,32,13.3,22.6,58.9,15.7,97.1,1.1,0.6,0.3,1.2,75.8,969.7,7.9,1526,1047,37.4,80,-1111.1,-1111.1,23.3,10,31.5,25.8,252.5,66.8,22,90,12.7,23.7
29,Hickory,Missouri,MO,9271,23,16.2,18.4,55,23.7,98.6,0.1,0.3,0.1,1.1,75.3,965.6,-1111.1,660,427,-1111.1,-1111.1,16.7,-1111.1,-1111.1,7.5,28.2,23,169.1,81.8,52.2,61.7,13.5,18.7
29,Holt,Missouri,MO,5081,11,11.8,22.2,56.7,16.8,98.9,0.2,0.5,0.1,0.5,77.8,807.3,6.4,346,239,-1111.1,-1111.1,22.3,-1111.1,20.1,2.7,-1111.1,17,170.9,41.2,41.5,95.5,-1111.1,22.2
29,Howard,Missouri,MO,9957,21,11.8,24.3,60.2,12.8,92.6,6.3,0.3,0.1,0.9,77.6,842.8,6.2,663,524,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.6,28.1,26.7,160.6,56.7,32.3,57.7,14.9,20.1
29,Howell,Missouri,MO,38400,41,17.1,25.2,57.9,14.9,96.8,0.4,1,0.3,1.3,75.4,992.1,9.5,2518,1788,31,82.5,21.2,34.5,22.5,7.5,23.9,20.1,235.3,63.7,37.8,86.2,14.8,28.9
29,Iron,Missouri,MO,10273,19,17.6,24.2,59.1,14.8,97.4,1.7,0.2,0.1,0.6,73.3,1280.8,9.6,682,483,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.9,18.4,29.5,288.8,85.8,42.5,78.5,14.1,36.1
29,Jackson,Missouri,MO,662959,1096,12.3,26.4,61.4,10.5,72.6,23.4,0.5,1.5,6.6,75.2,911.6,6.2,42752,30443,24.7,78.9,24.6,25.8,25.8,7.8,27.8,17.7,168.1,60.3,15.8,57.7,13.3,26.7
29,Jasper,Missouri,MO,110624,173,14.9,26.6,60.1,11.3,94.1,1.7,1.3,0.9,5,75.5,973.8,5.4,7116,5289,29.9,85,25.2,24.1,27.1,8.1,26.5,20.6,258,66.3,21.2,64,14.6,19.8
29,Jefferson,Missouri,MO,213669,325,8,26.1,64,9,97.3,0.9,0.3,0.6,1.2,75.4,1024,6.4,13845,10146,26.1,78.7,19.9,24,31.1,5.6,29.6,21.7,239.4,76.8,29,69.7,13.1,28.2
29,Johnson,Missouri,MO,50784,61,11.5,26.6,63.5,8.6,91.7,4.1,0.7,1.9,2.7,77,894,6.2,3288,2930,24.6,82.6,23.8,24.8,24.5,7,23.1,17.7,229.6,49.8,24.8,54.1,10.3,15.2
29,Knox,Missouri,MO,4171,8,14.5,23.9,55.2,17.6,99.4,0.1,0,0.1,0.6,76.1,948.1,5.5,278,190,-1111.1,-1111.1,-1111.1,-1111.1,14.2,6.6,40.7,25.2,175.3,66.7,39.8,77.2,-1111.1,28.3
29,Laclede,Missouri,MO,34492,45,14.3,25.4,60.1,13,97.2,0.6,0.5,0.4,1.6,75.6,968.5,7.2,2253,1620,37.9,84.4,25.8,24.1,33.7,7.6,37.9,18.3,244.3,65.3,31.8,73.1,10.6,15.6
29,Lafayette,Missouri,MO,33108,53,10.2,24.6,59.8,13.4,96.2,2.3,0.2,0.3,1.3,76.2,951.3,4.5,2188,1562,28.6,82,29,-1111.1,15.6,12.1,30.3,24.7,210.4,63.4,36.1,46.7,-1111.1,21.8
29,Lawrence,Missouri,MO,37127,61,13.7,26.2,58.7,12.9,97.4,0.4,0.8,0.3,4.6,75.8,937.2,7.2,2399,1743,26.2,-1111.1,23.5,-1111.1,26,5.2,26,20.4,169.3,57.3,31.7,85.5,15.9,28.1
29,Lewis,Missouri,MO,10186,20,13.3,25,58,13.9,96,2.7,0.3,0.4,0.8,76.5,897.3,6,671,521,31.8,76.1,29.3,-1111.1,27.8,8,35.1,27.4,186.5,62,29.1,76.2,17.5,17.7
29,Lincoln,Missouri,MO,47727,76,9,27.2,63.2,8.4,96.4,1.9,0.4,0.2,1.5,76.3,949.4,8.8,3052,2360,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.2,28.5,20.8,252.9,63.5,31.8,64.5,11.4,23
29,Linn,Missouri,MO,13133,21,13.4,24.6,55.9,15.9,98.1,0.8,0.4,0.2,0.9,75.8,909.4,6.4,867,602,36,81.3,24.5,-1111.1,26.6,6.7,32.9,29,207.9,55.5,35.1,65.3,11.5,31
29,Livingston,Missouri,MO,14291,27,12.6,23,57.9,15.7,96.1,2.7,0.4,0.4,1,76.5,872.1,6.9,962,655,29.8,72.1,28.3,-1111.1,26.1,10.7,34.8,15.2,249,56.2,25.1,65.4,9.8,23.7
29,McDonald,Missouri,MO,22844,42,16.9,28.5,60.4,9.8,93.6,0.3,2.5,0.9,11.8,75.3,1020.8,4.6,1433,1071,25.9,-1111.1,18.4,-1111.1,-1111.1,2.9,23.3,23.5,235.9,77.3,45.5,55.7,16,29.7
29,Macon,Missouri,MO,15600,19,12.1,23.6,57.7,15.6,96.1,2.5,0.4,0.2,0.9,75.8,929.3,7.3,1042,711,27.5,75.6,25.8,25.5,23.4,8,28.3,26.2,215.1,54.2,23.1,53.1,12,25.4
29,Madison,Missouri,MO,12151,24,15,23.1,59.3,15.3,99,0.2,0.1,0.3,0.9,73.3,1026.1,6.1,817,572,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6,28.6,25.3,269.2,88.3,34.3,44.6,12.3,32.6
29,Maries,Missouri,MO,8989,17,12.2,24.4,60.1,13.8,98.2,0.4,0.6,0.1,1.3,75.8,983.9,4.1,595,421,18.1,-1111.1,-1111.1,-1111.1,-1111.1,4.1,38.7,21.1,156,59.9,41.6,78.8,17,28.2
29,Marion,Missouri,MO,28375,65,12.6,26,58.4,13.2,93.2,4.9,0.3,0.4,1.1,75.9,919.5,6.6,1841,1334,29.5,80.1,24.9,30.8,26.6,8,31,27.9,153.9,64.6,17.7,52.9,-1111.1,29.3
29,Mercer,Missouri,MO,3595,8,12.1,22,57.7,16.4,98.9,0.2,0.8,0.1,0.4,76.7,797.2,7.1,245,166,-1111.1,-1111.1,-1111.1,-1111.1,23.1,11.1,-1111.1,22.8,197.5,44,34.2,60.7,29.9,-1111.1
29,Miller,Missouri,MO,24712,42,13.4,24.7,60.3,13,98.2,0.3,0.5,0.2,1,75.8,978.9,6.2,1629,1162,26.7,-1111.1,23.9,-1111.1,36.3,5.9,19.9,24.5,198.1,63.2,40,77.3,14.1,24.2
29,Mississippi,Missouri,MO,13599,33,20.5,25.1,60.3,12.5,77.9,20.7,0.4,0.4,1.2,72.7,1109.6,-1111.1,892,639,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.6,36.4,22.3,318.8,78.9,36.5,84.4,17.1,19.4
29,Moniteau,Missouri,MO,15084,36,10.5,24.8,62.3,10.8,95.4,3.4,0.3,0.4,3.1,75.4,885.3,4.1,993,717,21.6,-1111.1,20.7,-1111.1,-1111.1,13.4,19.7,18.8,191.3,50.9,25.8,48.9,9.1,26.8
29,Monroe,Missouri,MO,9379,15,10,24.2,58.4,14.5,95.3,3.7,0.5,0.1,0.8,76.5,886.6,5.9,622,439,31.2,84.7,27,-1111.1,33.9,13.1,21,28.6,158.3,63,53,54.4,17.2,16.7
29,Montgomery,Missouri,MO,12166,23,11.9,24.1,58.5,14.6,96.3,2.1,0.1,0.6,0.9,75.7,957.5,5.4,809,574,-1111.1,86.7,-1111.1,-1111.1,-1111.1,9.6,19.1,19.8,194.8,61.1,34.9,54.3,22.7,26.8
29,Morgan,Missouri,MO,20436,34,14.8,23,56.7,18.3,98,0.5,0.6,0.2,0.9,75.4,983.5,6.2,1375,932,33.6,83.7,24.6,-1111.1,29.3,11.9,27.6,21.6,204.8,71.7,25.9,66.9,17.3,20.3
29,New Madrid,Missouri,MO,18566,27,18.7,25.1,59,13.7,84.4,14.7,0.1,0.2,0.8,72.7,1119.6,8.9,1217,852,-1111.1,-1111.1,23,-1111.1,29.5,12.7,25.9,20.3,332.3,76.8,33.1,65,16.7,36.2
29,Newton,Missouri,MO,55554,89,12.2,25.5,60.6,12.3,94,0.8,2.1,1.2,2.8,76,945.9,5.9,3627,2617,25,81.4,26.5,21.4,24.2,6.1,31.4,21.4,209.2,62.4,25.3,67.2,9.4,19.7
29,Nodaway,Missouri,MO,21710,25,11.5,21.9,64.3,11.4,96.3,1.8,0.3,1.2,0.8,79.3,771.2,5,1499,1429,25.6,83,25.9,35,18,6.8,25.6,16.6,190.8,52.6,13.6,74.2,13,14.8
29,Oregon,Missouri,MO,10403,13,18.5,23,58.6,15.9,95.3,0.1,2.5,0.2,1.2,74.3,1014,9,700,482,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.7,32.5,19.7,198.8,61.5,40.3,69.3,20.2,24.9
29,Osage,Missouri,MO,13485,22,8.4,25.6,59.8,12.6,99.1,0.2,0.1,0.1,0.6,75.8,866.6,5.7,880,645,15.1,-1111.1,16.7,-1111.1,-1111.1,9.9,18.7,22.9,201,37,39.1,51.1,13.9,31.1
29,Ozark,Missouri,MO,9490,13,18.1,20.8,58.4,18.9,98.5,0.2,0.5,0,1.1,75.2,1005.1,7.3,656,438,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.4,28.2,30.4,216.5,76.1,61.7,69.9,-1111.1,30
29,Pemiscot,Missouri,MO,19412,39,23.1,30.3,55.7,11.9,73.7,25.3,0.2,0.4,1.8,70.9,1185.3,8,1188,899,44.8,-1111.1,30.1,-1111.1,28.8,12.9,22.5,22.6,409.8,86.7,42,82.9,14,23.7
29,Perry,Missouri,MO,18571,39,9.6,25,59.4,13.3,98.4,0.2,0.3,0.8,0.8,77.3,853.3,5.9,1220,849,24.7,-1111.1,25.3,-1111.1,26.9,10.2,17.8,31.5,236.8,48.8,28.5,47.3,12.2,21.2
29,Pettis,Missouri,MO,40121,59,12.8,26.3,58.5,13,94.2,3,0.6,0.6,6,75.5,909.6,5.9,2592,1859,24.4,85.3,20.3,22.8,28.4,4.5,23.3,21,162.7,76.8,28,62.8,16.1,27.5
29,Phelps,Missouri,MO,42125,63,14.1,24,62.3,11.8,94,1.9,0.5,2.1,1.6,75.4,962.8,6.7,2812,2287,29.3,74.6,22,31.6,26.9,7.4,22.9,16.4,208.5,64.2,29.6,79.2,11.8,20.2
29,Pike,Missouri,MO,18762,28,14.3,22.9,62.7,12.2,90.4,8.6,0.3,0.2,2.5,76.3,899.4,6.7,1266,910,25.5,76.7,24.2,-1111.1,22.4,8.7,29.1,26.5,174.4,53.9,31.9,62.2,15.5,25.3
29,Platte,Missouri,MO,82085,195,5.5,24.5,66,8.4,91.9,4.4,0.4,1.9,3.9,78.6,815.4,4.8,5420,3855,22.2,78.9,24.5,17.7,20.6,5.6,24.2,18.6,161.6,56.7,11.2,48.2,11.1,18.5
29,Polk,Missouri,MO,28892,45,15,25.9,58.9,13.2,97.4,0.5,0.7,0.5,1.7,75.8,943.8,8.6,1884,1488,29.2,87.5,17.2,-1111.1,23.9,13.6,24,22,149.3,60.8,29.7,73,13.2,32.8
29,Pulaski,Missouri,MO,44187,81,12.3,31.2,61,7,80.8,12.6,0.9,2.7,6.4,75.2,1076.4,6.8,2714,2572,29.3,80.5,24.5,-1111.1,32.9,7.5,32.6,21.4,237.8,79.1,20.9,74.3,-1111.1,26.2
